perioda	phase	group
239.9	4.9775468872	4.2066870388
240	4.977927242	4.2066650396
240.1	4.9783068337	4.2066440551
240.2	4.9786879511	4.2066215165
240.3	4.9790683053	4.2065999926
240.4	4.9794486594	4.206578627
240.5	4.9798290133	4.2065574197
240.6	4.98021013	4.2065355178
240.7	4.9805904835	4.2065146278
240.8	4.9809715998	4.2064930445
240.9	4.9813519529	4.2064724718
241	4.9817330689	4.2064512069
241.1	4.9821141846	4.2064301016
241.2	4.9824953002	4.2064091558
241.3	4.9828764156	4.2063883695
241.4	4.9832575307	4.2063677428
241.5	4.9836386458	4.2063472755
241.6	4.9840205235	4.206326121
241.7	4.9844016382	4.2063059734
241.8	4.9847835156	4.2062851397
241.9	4.9851646299	4.2062653116
242	4.9855465069	4.2062447987
242.1	4.9859283838	4.2062244465
242.2	4.9863102605	4.206204255
242.3	4.986692137	4.2061842242
242.4	4.9870740133	4.206164354
242.5	4.9874558895	4.2061446444
242.6	4.9878377654	4.2061250954
242.7	4.9882204042	4.2061048673
242.8	4.9886022798	4.2060856402
242.9	4.9889849181	4.2060657352
243	4.9893667934	4.2060468299
243.1	4.9897494314	4.2060272479
243.2	4.9901320692	4.2060078277
243.3	4.9905147068	4.2059885693
243.4	4.9908973443	4.2059694727
243.5	4.9912799816	4.2059505378
243.6	4.9916626187	4.2059317648
243.7	4.9920452556	4.2059131534
243.8	4.9924286553	4.205893871
243.9	4.9928112919	4.2058755838
244	4.9931946912	4.2058566266
244.1	4.9935773274	4.2058386635
244.2	4.9939607264	4.2058200316
244.3	4.9943441252	4.2058015627
244.4	4.9947275238	4.2057832567
244.5	4.9951109222	4.2057651136
244.6	4.9954943204	4.2057471334
244.7	4.9958777185	4.2057293162
244.8	4.9962611164	4.2057116618
244.9	4.9966445141	4.2056941703
245	4.9970286746	4.2056760162
245.1	4.997412072	4.205658851
245.2	4.9977962321	4.2056410245
245.3	4.998180392	4.2056233621
245.4	4.9985645518	4.2056058637
245.5	4.9989487114	4.2055885294
245.6	4.9993328708	4.2055713592
245.7	4.99971703	4.2055543529
245.8	5.000101189	4.2055375107
245.9	5.0004853479	4.2055208326
246	5.0008695066	4.2055043184
246.1	5.001254428	4.2054871496
246.2	5.0016385864	4.2054709641
246.3	5.0020235075	4.2054541251
246.4	5.0024084284	4.2054374514
246.5	5.0027933491	4.2054209428
246.6	5.0031782697	4.2054045995
246.7	5.0035631901	4.2053884213
246.8	5.0039481103	4.2053724083
246.9	5.0043330303	4.2053565604
247	5.0047179502	4.2053408778
247.1	5.0051028699	4.2053253602
247.2	5.0054885523	4.205309196
247.3	5.0058734716	4.2052940093
247.4	5.0062591537	4.2052781772
247.5	5.0066448356	4.2052625113
247.6	5.0070297544	4.2052478213
247.7	5.0074154359	4.2052324875
247.8	5.0078011173	4.2052173201
247.9	5.0081867985	4.2052023189
248	5.0085732425	4.2051866771
248.1	5.0089589233	4.2051720092
248.2	5.009344604	4.2051575076
248.3	5.0097310474	4.2051423671
248.4	5.0101167278	4.2051281986
248.5	5.0105031708	4.2051133925
248.6	5.0108888508	4.2050995571
248.7	5.0112752935	4.2050850854
248.8	5.0116617361	4.205070781
248.9	5.0120481785	4.2050566442
249	5.0124346206	4.2050426748
249.1	5.0128210627	4.2050288728
249.2	5.0132075045	4.2050152383
249.3	5.0135947091	4.2050009721
249.4	5.0139811506	4.2049876731
249.5	5.0143683549	4.2049737436
249.6	5.014754796	4.20496078
249.7	5.0151419999	4.2049471871
249.8	5.0155292037	4.2049337629
249.9	5.0159156443	4.2049213027
250	5.0163028477	4.2049082151
250.1	5.0166900509	4.2048952961
250.2	5.0170780168	4.204881752
250.3	5.0174652197	4.2048691708
250.4	5.0178524224	4.2048567581
250.5	5.0182396249	4.204844514
250.6	5.0186275901	4.2048316472
250.7	5.0190147923	4.2048197409
250.8	5.0194027572	4.2048072131
250.9	5.019790722	4.204794855
251	5.0201786865	4.2047826667
251.1	5.020565888	4.2047714364
251.2	5.0209538522	4.204759587
251.3	5.0213425792	4.2047471203
251.4	5.021730543	4.2047356109
251.5	5.0221185067	4.2047242713
251.6	5.0225064703	4.2047131015
251.7	5.0228951965	4.2047013167
251.8	5.0232831597	4.2046904869
251.9	5.0236718857	4.2046790433
252	5.0240606114	4.2046677706
252.1	5.0244485741	4.2046574512
252.2	5.0248372995	4.2046465197
252.3	5.0252260247	4.2046357592
252.4	5.0256147498	4.2046251695
252.5	5.0260034747	4.2046147507
252.6	5.0263921994	4.2046045029
252.7	5.0267816869	4.2045936472
252.8	5.0271704112	4.2045837417
252.9	5.0275598984	4.2045732295
253	5.0279486224	4.2045636664
253.1	5.0283381092	4.2045534978
253.2	5.0287275958	4.2045435012
253.3	5.0291163193	4.2045344518
253.4	5.0295058055	4.2045247988
253.5	5.0298952916	4.2045153178
253.6	5.0302847775	4.2045060089
253.7	5.0306742633	4.204496872
253.8	5.0310645118	4.204487135
253.9	5.0314539972	4.2044783427
254	5.0318434824	4.2044697225
254.1	5.0322337304	4.204460504
254.2	5.0326239782	4.2044514587
254.3	5.0330134629	4.2044433558
254.4	5.0334037104	4.2044346563
254.5	5.0337939577	4.20442613
254.6	5.0341842048	4.2044177769
254.7	5.0345744518	4.2044095971
254.8	5.0349646985	4.2044015904
254.9	5.0353549451	4.2043937569
255	5.0357451916	4.2043860967
255.1	5.0361362008	4.2043778451
255.2	5.0365264469	4.2043705318
255.3	5.0369174557	4.2043626284
255.4	5.0373077014	4.2043556621
255.5	5.0376987099	4.2043481069
255.6	5.0380897183	4.204340726
255.7	5.0384807264	4.2043335195
255.8	5.0388717344	4.2043264874
255.9	5.0392627422	4.2043196296
256	5.0396537499	4.2043129462
256.1	5.0400447574	4.2043064372
256.2	5.0404357647	4.2043001025
256.3	5.0408275347	4.2042931848
256.4	5.0412185417	4.2042871994
256.5	5.0416103114	4.2042806322
256.6	5.042001318	4.2042749961
256.7	5.0423930874	4.2042687794
256.8	5.0427848566	4.2042627381
256.9	5.0431766256	4.2042568724
257	5.0435683945	4.2042511822
257.1	5.0439601632	4.2042456676
257.2	5.0443519317	4.2042403285
257.3	5.0447437	4.2042351649
257.4	5.0451362311	4.2042294258
257.5	5.0455279991	4.2042246139
257.6	5.045919767	4.2042199775
257.7	5.0463122976	4.2042147674
257.8	5.046704828	4.2042097339
257.9	5.0470965953	4.2042056253
258	5.0474891254	4.2042009447
258.1	5.0478816553	4.2041964408
258.2	5.048274185	4.2041921136
258.3	5.0486667146	4.2041879631
258.4	5.049059244	4.2041839893
258.5	5.0494517732	4.2041801923
258.6	5.0498450652	4.2041758278
258.7	5.0502375941	4.2041723848
258.8	5.0506308857	4.2041683755
258.9	5.0510234142	4.2041652864
259	5.0514167056	4.2041616323
259.1	5.0518099967	4.2041581561
259.2	5.0522025247	4.2041555984
259.3	5.0525958155	4.2041524773
259.4	5.0529891061	4.2041495342
259.5	5.0533823966	4.2041467689
259.6	5.0537756868	4.2041441815
259.7	5.0541697399	4.2041410343
259.8	5.0545630298	4.2041388033
259.9	5.0549563196	4.2041367501
260	5.0553503721	4.2041341389
260.1	5.0557436615	4.2041324422
260.2	5.0561377137	4.2041301885
260.3	5.0565317657	4.2041281138
260.4	5.0569250547	4.2041269519
260.5	5.0573191063	4.2041252348
260.6	5.0577131578	4.2041236968
260.7	5.0581072092	4.2041223378
260.8	5.0585012603	4.2041211579
260.9	5.0588960743	4.2041194263
261	5.0592901251	4.2041186051
261.1	5.0596841757	4.204117963
261.2	5.0600789892	4.2041167709
261.3	5.0604730395	4.2041164876
261.4	5.0608678526	4.2041156554
261.5	5.0612626655	4.2041150034
261.6	5.0616567153	4.2041152585
261.7	5.0620515278	4.2041149664
261.8	5.0624463402	4.2041148546
261.9	5.0628411525	4.2041149231
262	5.0632359645	4.2041151718
262.1	5.0636307764	4.2041156008
262.2	5.0640263511	4.2041154867
262.3	5.0644211626	4.2041162768
262.4	5.0648167369	4.2041165249
262.5	5.0652115481	4.2041176761
262.6	5.0656071221	4.2041182865
262.7	5.066001933	4.2041197989
262.8	5.0663975066	4.2041207716
262.9	5.0667930801	4.2041219257
263	5.0671886534	4.2041232613
263.1	5.0675842265	4.2041247784
263.2	5.0679797995	4.2041264768
263.3	5.0683753722	4.2041283568
263.4	5.0687709449	4.2041304182
263.5	5.0691665173	4.2041326611
263.6	5.0695628525	4.20413437
263.7	5.0699584246	4.2041369764
263.8	5.0703547595	4.20413905
263.9	5.0707503313	4.20414202
264	5.0711466658	4.2041444583
264.1	5.0715430002	4.2041470792
264.2	5.0719393344	4.2041498828
264.3	5.0723356684	4.204152869
264.4	5.0727320022	4.2041560379
264.5	5.0731283359	4.2041593894
264.6	5.0735246694	4.2041629236
264.7	5.0739210028	4.2041666405
264.8	5.0743180989	4.2041698314
264.9	5.0747144319	4.2041739142
265	5.0751115277	4.2041774722
265.1	5.0755078604	4.204181921
265.2	5.0759049558	4.204185846
265.3	5.0763012881	4.2041906608
265.4	5.0766983832	4.204194953
265.5	5.0770954782	4.2041994291
265.6	5.0774925729	4.204204089
265.7	5.0778896675	4.2042089328
265.8	5.0782867619	4.2042139604
265.9	5.0786838562	4.204219172
266	5.0790817132	4.2042238655
266.1	5.0794788071	4.2042294454
266.2	5.0798766638	4.2042345084
266.3	5.0802737574	4.2042404567
266.4	5.0806716137	4.2042458892
266.5	5.0810687069	4.2042522059
266.6	5.081466563	4.204258008
266.7	5.0818644188	4.2042639951
266.8	5.0822622745	4.2042701673
266.9	5.08266013	4.2042765246
267	5.0830579853	4.204283067
267.1	5.0834558404	4.2042897945
267.2	5.0838536954	4.2042967071
267.3	5.0842515503	4.2043038048
267.4	5.0846501679	4.2043103935
267.5	5.0850480223	4.204317862
267.6	5.0854466396	4.2043248227
267.7	5.0858444937	4.2043326621
267.8	5.0862431106	4.2043399948
267.9	5.0866417274	4.2043475137
268	5.087040344	4.2043552189
268.1	5.0874381974	4.2043638007
268.2	5.0878368137	4.204371878
268.3	5.0882354298	4.2043801416
268.4	5.0886348086	4.204387903
268.5	5.0890334243	4.2043965398
268.6	5.0894320399	4.204405363
268.7	5.0898306553	4.2044143725
268.8	5.0902300335	4.2044228821
268.9	5.0906286485	4.2044322649
269	5.0910280263	4.2044411489
269.1	5.091427404	4.2044502204
269.2	5.0918260185	4.2044601636
269.3	5.0922253959	4.2044696096
269.4	5.092624773	4.2044792431
269.5	5.09302415	4.2044890642
269.6	5.0934235268	4.2044990728
269.7	5.0938229035	4.204509269
269.8	5.0942222799	4.2045196527
269.9	5.0946216563	4.2045302241
270	5.0950217953	4.2045403034
270.1	5.0954211713	4.2045512505
270.2	5.09582131	4.2045617066
270.3	5.0962206857	4.2045730295
270.4	5.0966208241	4.2045838626
270.5	5.0970209623	4.2045948845
270.6	5.0974203375	4.2046067714
270.7	5.0978204754	4.2046181702
270.8	5.0982206131	4.2046297578
270.9	5.0986207506	4.2046415342
271	5.099020888	4.2046534994
271.1	5.0994210253	4.2046656534
271.2	5.0998219253	4.2046773232
271.3	5.1002220621	4.2046898555
271.4	5.1006221989	4.2047025766
271.5	5.1010230984	4.2047148151
271.6	5.1014232347	4.2047279145
271.7	5.1018241339	4.2047405325
271.8	5.1022250329	4.2047533404
271.9	5.1026251688	4.2047670076
272	5.1030260674	4.2047801951
272.1	5.1034269659	4.2047935725
272.2	5.1038278642	4.2048071401
272.3	5.1042287623	4.2048208976
272.4	5.1046296603	4.2048348453
272.5	5.1050305581	4.204848983
272.6	5.1054314557	4.2048633108
272.7	5.1058331162	4.204877164
272.8	5.1062340135	4.2048918726
272.9	5.1066356735	4.2049061076
273	5.1070365705	4.204921197
273.1	5.1074382302	4.2049358139
273.2	5.1078398898	4.2049506221
273.3	5.1082407863	4.2049662832
273.4	5.1086424455	4.2049814734
273.5	5.1090441045	4.2049968549
273.6	5.1094457634	4.2050124278
273.7	5.1098474222	4.2050281919
273.8	5.1102490807	4.2050441474
273.9	5.1106507391	4.2050602943
274	5.1110531603	4.2050759748
274.1	5.1114548183	4.205092505
274.2	5.1118564762	4.2051092265
274.3	5.1122588969	4.2051254834
274.4	5.1126605544	4.2051425883
274.5	5.1130629747	4.2051592297
274.6	5.1134653949	4.2051760636
274.7	5.1138670519	4.2051937439
274.8	5.1142694717	4.2052109624
274.9	5.1146718914	4.2052283735
275	5.1150743108	4.2052459771
275.1	5.1154767301	4.2052637733
275.2	5.1158791493	4.2052817622
275.3	5.1162823312	4.2052992931
275.4	5.11668475	4.2053176678
275.5	5.1170871686	4.2053362351
275.6	5.11749035	4.2053543462
275.7	5.1178927683	4.2053732994
275.8	5.1182959494	4.2053917975
275.9	5.1186983674	4.2054111367
276	5.1191015481	4.2054300218
276.1	5.1195047287	4.2054491008
276.2	5.1199071461	4.2054690194
276.3	5.1203103264	4.2054884855
276.4	5.1207135064	4.2055081455
276.5	5.1211166863	4.2055279995
276.6	5.121519866	4.2055480473
276.7	5.1219238085	4.205567646
276.8	5.1223269879	4.2055880822
276.9	5.1227301671	4.2056087124
277	5.1231333462	4.2056295365
277.1	5.123537288	4.2056499137
277.2	5.1239404667	4.2056711264
277.3	5.1243444082	4.2056918933
277.4	5.1247483495	4.2057128553
277.5	5.1251515277	4.2057346511
277.6	5.1255554687	4.2057560029
277.7	5.1259594095	4.2057775497
277.8	5.1263633502	4.2057992918
277.9	5.1267672907	4.205821229
278	5.127171231	4.2058433615
278.1	5.1275751711	4.2058656892
278.2	5.1279791111	4.2058882121
278.3	5.1283838138	4.2059102958
278.4	5.1287877535	4.2059332098
278.5	5.1291916929	4.205956319
278.6	5.1295963952	4.2059789908
278.7	5.1300003343	4.2060024912
278.8	5.1304050362	4.2060255552
278.9	5.1308097379	4.2060488157
279	5.1312136766	4.2060729033
279.1	5.131618378	4.2060965561
279.2	5.1320230792	4.2061204054
279.3	5.1324277803	4.2061444512
279.4	5.1328324812	4.2061686935
279.5	5.1332371819	4.2061931323
279.6	5.1336418824	4.2062177677
279.7	5.1340465828	4.2062425997
279.8	5.134452046	4.2062670018
279.9	5.134856746	4.2062922275
280	5.1352614459	4.2063176498
280.1	5.1356669086	4.2063426439
280.2	5.1360716081	4.20636846
280.3	5.1364770705	4.2063938491
280.4	5.1368825326	4.2064194359
280.5	5.1372872316	4.2064458432
280.6	5.1376926935	4.206471825
280.7	5.1380981551	4.2064980047
280.8	5.1385036166	4.2065243822
280.9	5.1389090779	4.2065509575
281	5.139314539	4.2065777307
281.1	5.13972	4.2066047018
281.2	5.1401254608	4.2066318708
281.3	5.1405316844	4.2066586193
281.4	5.1409371449	4.2066861847
281.5	5.1413426052	4.206713948
281.6	5.1417488282	4.2067412926
281.7	5.1421542882	4.2067694524
281.8	5.1425605109	4.2067971945
281.9	5.1429667335	4.2068251358
282	5.143372193	4.2068538908
282.1	5.1437784152	4.2068822297
282.2	5.1441846373	4.2069107678
282.3	5.1445908591	4.2069395051
282.4	5.1449970809	4.2069684415
282.5	5.1454033024	4.2069975772
282.6	5.1458095238	4.2070269121
282.7	5.146215745	4.2070564462
282.8	5.1466219661	4.2070861796
282.9	5.1470289499	4.2071155024
283	5.1474351706	4.207145635
283.1	5.1478413912	4.2071759668
283.2	5.1482483745	4.2072058897
283.3	5.1486545947	4.2072366208
283.4	5.1490615777	4.2072669441
283.5	5.1494685605	4.2072974678
283.6	5.1498747802	4.2073287982
283.7	5.1502817627	4.2073597224
283.8	5.150688745	4.2073908471
283.9	5.1510957271	4.2074221723
284	5.1515027091	4.2074536981
284.1	5.1519096909	4.2074854245
284.2	5.1523166725	4.2075173515
284.3	5.152723654	4.2075494791
284.4	5.1531313982	4.2075812054
284.5	5.1535383794	4.2076137349
284.6	5.1539453603	4.207646465
284.7	5.1543531041	4.2076787955
284.8	5.1547600847	4.2077119276
284.9	5.1551678281	4.2077446612
285	5.1555748084	4.2077781953
285.1	5.1559825514	4.207811332
285.2	5.1563902943	4.2078446706
285.3	5.1567972741	4.2078788082
285.4	5.1572050166	4.2079125501
285.5	5.157612759	4.2079464938
285.6	5.1580205012	4.2079806395
285.7	5.1584282433	4.2080149872
285.8	5.1588359851	4.2080495369
285.9	5.1592444898	4.2080836945
286	5.1596522313	4.2081186488
286.1	5.1600599727	4.2081538051
286.2	5.1604677139	4.2081891634
286.3	5.1608762179	4.208224132
286.4	5.1612839587	4.2082598951
286.5	5.1616924624	4.2082952695
286.6	5.1621002029	4.2083314374
286.7	5.1625087062	4.2083672178
286.8	5.1629172093	4.2084032013
286.9	5.1633249493	4.208439977
287	5.1637334521	4.2084763666
287.1	5.1641419548	4.2085129595
287.2	5.1645504572	4.2085497558
287.3	5.1649589595	4.2085867555
287.4	5.1653674616	4.2086239586
287.5	5.1657759636	4.208661365
287.6	5.1661852283	4.2086983899
287.7	5.1665937299	4.2087362038
287.8	5.1670022313	4.2087742211
287.9	5.1674107326	4.208812442
288	5.1678199966	4.2088502834
288.1	5.1682284976	4.2088889119
288.2	5.1686377613	4.2089271619
288.3	5.1690462619	4.2089661981
288.4	5.1694555252	4.209004857
288.5	5.1698647884	4.2090437205
288.6	5.1702740515	4.2090827888
288.7	5.1706825514	4.2091226411
288.8	5.1710918141	4.2091621183
288.9	5.1715010766	4.2092018003
289	5.171910339	4.2092416872
289.1	5.1723196011	4.2092817788
289.2	5.1727288632	4.2093220753
289.3	5.1731388879	4.2093620004
289.4	5.1735481496	4.2094027072
289.5	5.1739574111	4.2094436188
289.6	5.1743666725	4.2094847355
289.7	5.1747766966	4.2095254829
289.8	5.1751859576	4.20956701
289.9	5.1755959813	4.2096081691
290	5.176005242	4.2096501067
290.1	5.1764152654	4.2096916774
290.2	5.1768252887	4.2097334543
290.3	5.1772345488	4.2097760082
290.4	5.1776445718	4.2098181969
290.5	5.1780545945	4.2098605917
290.6	5.1784646171	4.2099031927
290.7	5.1788746395	4.209946
290.8	5.1792846618	4.2099890136
290.9	5.1796946838	4.2100322335
291	5.1801047057	4.2100756596
291.1	5.1805147275	4.2101192922
291.2	5.180925512	4.2101625648
291.3	5.1813355334	4.2102066106
291.4	5.1817455546	4.2102508628
291.5	5.1821563386	4.2102947567
291.6	5.1825663595	4.2103394224
291.7	5.1829771432	4.2103837308
291.8	5.1833871637	4.21042881
291.9	5.183797947	4.210473533
292	5.1842087302	4.2105184637
292.1	5.1846187502	4.2105641636
292.2	5.1850295331	4.210609509
292.3	5.1854403157	4.2106550621
292.4	5.1858510982	4.210700823
292.5	5.1862618805	4.2107467915
292.6	5.1866726626	4.2107929678
292.7	5.1870834446	4.2108393519
292.8	5.1874942264	4.2108859438
292.9	5.187905008	4.2109327435
293	5.1883165524	4.2109791941
293.1	5.1887273337	4.2110264101
293.2	5.1891381148	4.2110738339
293.3	5.1895496587	4.2111209104
293.4	5.1899604395	4.2111687506
293.5	5.190371983	4.2112162446
293.6	5.1907827634	4.2112645014
293.7	5.1911943066	4.2113124129
293.8	5.1916050867	4.2113610863
293.9	5.1920166296	4.2114094155
294	5.1924281723	4.2114579539
294.1	5.1928397148	4.2115067014
294.2	5.1932512572	4.2115556581
294.3	5.1936620364	4.2116053743
294.4	5.1940735785	4.211654749
294.5	5.1944851203	4.211704333
294.6	5.1948974249	4.2117535776
294.7	5.1953089664	4.2118035808
294.8	5.1957205078	4.2118537933
294.9	5.1961320489	4.2119042152
295	5.1965435899	4.2119548465
295.1	5.1969558937	4.2120051411
295.2	5.1973674343	4.2120561918
295.3	5.1977797378	4.212106907
295.4	5.1981912781	4.2121583772
295.5	5.1986035812	4.212209513
295.6	5.1990151211	4.2122614029
295.7	5.1994274239	4.2123129594
295.8	5.1998389635	4.212365269
295.9	5.2002512659	4.2124172463
296	5.2006635682	4.2124694343
296.1	5.2010758702	4.2125218331
296.2	5.2014881721	4.2125744426
296.3	5.2019004738	4.2126272629
296.4	5.2023127754	4.2126802941
296.5	5.2027250768	4.2127335361
296.6	5.203137378	4.2127869889
296.7	5.203549679	4.2128406527
296.8	5.2039619799	4.2128945274
296.9	5.2043742806	4.2129486131
297	5.204787344	4.2130023734
297.1	5.2051996444	4.2130568816
297.2	5.2056127075	4.2131110655
297.3	5.2060250075	4.2131659964
297.4	5.2064373074	4.2132211382
297.5	5.20685037	4.2132759575
297.6	5.2072634324	4.213330989
297.7	5.2076757318	4.2133867654
297.8	5.2080887939	4.2134422208
297.9	5.2085018558	4.2134978885
298	5.2089141546	4.2135542996
298.1	5.2093272162	4.2136103914
298.2	5.2097402776	4.2136666955
298.3	5.2101533389	4.213723212
298.4	5.2105663999	4.2137799409
298.5	5.2109794609	4.2138368822
298.6	5.2113925216	4.213894036
298.7	5.2118055821	4.2139514023
298.8	5.2122186425	4.2140089811
298.9	5.2126324657	4.2140662459
299	5.2130455257	4.2141242504
299.1	5.2134585856	4.2141824674
299.2	5.2138724083	4.2142403721
299.3	5.2142854678	4.214299015
299.4	5.2146985272	4.2143578705
299.5	5.2151123493	4.2144164153
299.6	5.2155261713	4.2144751739
299.7	5.2159392301	4.2145346688
299.8	5.2163530517	4.2145938545
299.9	5.2167661102	4.2146537755
300	5.2171799315	4.2147133884
