perioda	phase	group
240	4.8075261483	3.503605323
240.1	4.8082719488	3.503577071
240.2	4.8090177493	3.5035511028
240.3	4.8097643125	3.5035236909
240.4	4.8105108757	3.5034985611
240.5	4.8112574387	3.5034757099
240.6	4.8120040016	3.5034551337
240.7	4.8127513273	3.5034331158
240.8	4.8134986528	3.5034133712
240.9	4.8142459783	3.5033958963
241	4.8149940665	3.5033769826
241.1	4.8157421546	3.5033603368
241.2	4.8164902426	3.5033459556
241.3	4.8172390934	3.5033301382
241.4	4.817987944	3.5033165836
241.5	4.8187367945	3.5033052882
241.6	4.8194864078	3.5032925594
241.7	4.820236021	3.5032820881
241.8	4.820985634	3.5032738706
241.9	4.8217360098	3.5032642227
242	4.8224863855	3.5032568268
242.1	4.823236761	3.5032516795
242.2	4.8239871364	3.5032487773
242.3	4.8247382746	3.5032444463
242.4	4.8254894126	3.5032423587
242.5	4.8262413134	3.503238846
242.6	4.826993214	3.5032375747
242.7	4.8277451145	3.5032385414
242.8	4.8284970149	3.5032417426
242.9	4.829249678	3.5032435204
243	4.8300023409	3.5032475309
243.1	4.8307550037	3.5032537705
243.2	4.8315084293	3.5032585895
243.3	4.8322618547	3.5032656358
243.4	4.83301528	3.5032749058
243.5	4.833768705	3.5032863961
243.6	4.8345228929	3.5032964676
243.7	4.8352770806	3.5033087574
243.8	4.8360312681	3.5033232622
243.9	4.8367862183	3.5033363508
244	4.8375411684	3.5033516524
244.1	4.8382961183	3.5033691636
244.2	4.839051831	3.5033852613
244.3	4.8398075435	3.5034035667
244.4	4.8405632558	3.5034240762
244.5	4.841318968	3.5034467864
244.6	4.8420754429	3.5034680847
244.7	4.8428319176	3.5034915819
244.8	4.8435883921	3.5035172743
244.9	4.8443456294	3.5035415576
245	4.8451028665	3.5035680343
245.1	4.8458601034	3.5035967008
245.2	4.8466173401	3.5036275538
245.3	4.8473753395	3.5036569992
245.4	4.8481333388	3.5036886291
245.5	4.8488913378	3.50372244
245.6	4.8496500996	3.5037548459
245.7	4.8504088612	3.503789431
245.8	4.8511676226	3.5038261917
245.9	4.8519263838	3.5038651245
246	4.8526859078	3.5039026539
246.1	4.8534446685	3.5039459227
246.2	4.854204955	3.5039842199
246.3	4.8549644783	3.5040282493
246.4	4.8557247643	3.5040708771
246.5	4.8564850501	3.5041156661
246.6	4.8572453358	3.5041626129
246.7	4.8580056211	3.5042117139
246.8	4.8587666693	3.5042594147
246.9	4.8595277172	3.504309268
247	4.8602895278	3.5043577245
247.1	4.8610505752	3.5044118744
247.2	4.8618123854	3.5044646257
247.3	4.8625741953	3.5045195205
247.4	4.8633360051	3.5045765552
247.5	4.8640985775	3.5046321938
247.6	4.8648611497	3.5046899704
247.7	4.8656237217	3.5047498815
247.8	4.8663862934	3.5048119235
247.9	4.8671496278	3.504872571
248	4.867912962	3.5049353475
248.1	4.868676296	3.5050002496
248.2	4.8694396297	3.5050672737
248.3	4.8702037262	3.5051329048
248.4	4.8709670594	3.5052041648
248.5	4.8717311554	3.50527403
248.6	4.872496014	3.5053425046
248.7	4.8732601094	3.505416595
248.8	4.8740249676	3.5054892929
248.9	4.8747898255	3.5055640985
249	4.8755546831	3.5056410081
249.1	4.8763203034	3.5057165278
249.2	4.8770859235	3.5057941496
249.3	4.8778515433	3.5058738702
249.4	4.8786171629	3.5059556859
249.5	4.8793827822	3.5060395932
249.6	4.8801491641	3.5061221111
249.7	4.8809155459	3.5062067187
249.8	4.8816819273	3.5062934125
249.9	4.8824483085	3.506382189
250	4.8832154523	3.5064695774
250.1	4.8839825959	3.5065590467
250.2	4.8847497392	3.5066505932
250.3	4.8855168822	3.5067442135
250.4	4.8862847879	3.5068364471
250.5	4.8870519304	3.5069342068
250.6	4.8878198356	3.5070305781
250.7	4.8885877404	3.5071290141
250.8	4.889356408	3.5072260649
250.9	4.8901243123	3.5073286226
251	4.8908929792	3.5074297931
251.1	4.8916616459	3.5075330195
251.2	4.8924303123	3.5076382983
251.3	4.8931997413	3.5077421922
251.4	4.8939684071	3.5078515677
251.5	4.8947378356	3.5079595565
251.6	4.8955072637	3.5080695886
251.7	4.8962774545	3.5081782374
251.8	4.8970468821	3.5082923484
251.9	4.8978170723	3.5084050741
252	4.8985872622	3.5085198343
252.1	4.8993574518	3.5086366255
252.2	4.9001276411	3.508755444
252.3	4.90089783	3.5088762865
252.4	4.9016687817	3.5089957442
252.5	4.902439733	3.5091172239
252.6	4.903210684	3.509240722
252.7	4.9039816346	3.5093662352
252.8	4.9047533479	3.5094903649
252.9	4.905524298	3.5096199001
253	4.9062960107	3.5097480499
253.1	4.907067723	3.5098782058
253.2	4.9078394351	3.5100103642
253.3	4.9086119097	3.5101411396
253.4	4.9093836211	3.5102772952
253.5	4.9101560951	3.5104120658
253.6	4.9109285688	3.5105488301
253.7	4.9117010421	3.5106875845
253.8	4.9124735151	3.5108283256
253.9	4.9132467507	3.5109676831
254	4.914019223	3.5111123895
254.1	4.914792458	3.5112557103
254.2	4.9155656926	3.511401009
254.3	4.9163389268	3.5115482818
254.4	4.9171121608	3.5116975254
254.5	4.9178861573	3.5118453849
254.6	4.9186601534	3.5119952131
254.7	4.9194333863	3.5121503531
254.8	4.9202073818	3.512304106
254.9	4.9209813769	3.5124598173
255	4.9217561346	3.5126141447
255.1	4.922530129	3.5127737648
255.2	4.923304886	3.5129319992
255.3	4.9240796427	3.513092183
255.4	4.9248543989	3.5132543129
255.5	4.9256291549	3.5134183852
255.6	4.9264039104	3.5135843966
255.7	4.9271786656	3.5137523435
255.8	4.9279541834	3.5139189041
255.9	4.9287297008	3.5140873984
256	4.9295044548	3.5142611361
256.1	4.9302799715	3.5144334846
256.2	4.9310562507	3.5146044483
256.3	4.9318317666	3.5147806423
256.4	4.9326072821	3.5149587526
256.5	4.9333835602	3.5151354751
256.6	4.9341598379	3.515314112
256.7	4.9349353523	3.5154979552
256.8	4.9357116293	3.5156804078
256.9	4.9364886687	3.515861474
257	4.9372649449	3.5160477335
257.1	4.9380412207	3.5162358901
257.2	4.938818259	3.5164226574
257.3	4.939594534	3.5166146
257.4	4.9403715715	3.5168051516
257.5	4.9411486087	3.5169975913
257.6	4.9419256454	3.5171919158
257.7	4.9427026817	3.5173881215
257.8	4.9434804806	3.5175829374
257.9	4.9442575162	3.5177828978
258	4.9450353142	3.5179814665
258.1	4.9458123489	3.5181851677
258.2	4.9465901462	3.5183874754
258.3	4.947367943	3.5185916486
258.4	4.9481457395	3.518797684
258.5	4.9489235355	3.519005578
258.6	4.9497013311	3.5192153272
258.7	4.9504798892	3.5194236833
258.8	4.951257684	3.5196371351
258.9	4.9520362412	3.5198491919
259	4.9528140351	3.5200663326
259.1	4.9535925916	3.5202820764
259.2	4.9543711476	3.5204996597
259.3	4.9551497031	3.5207190793
259.4	4.9559282583	3.5209403315
259.5	4.956706813	3.5211634129
259.6	4.9574861302	3.521385098
259.7	4.958264684	3.5216118302
259.8	4.9590432374	3.5218403814
259.9	4.9598225533	3.5220675334
260	4.9606018688	3.5222965025
260.1	4.9613804209	3.522530495
260.2	4.9621597355	3.5227630856
260.3	4.9629390496	3.5229974831
260.4	4.9637183632	3.5232336839
260.5	4.9644976765	3.5234716848
260.6	4.9652769892	3.5237114823
260.7	4.9660570645	3.5239498783
260.8	4.9668363764	3.5241932612
260.9	4.9676156878	3.5244384304
261	4.9683957616	3.5246821955
261.1	4.9691750721	3.5249309297
261.2	4.9699551451	3.5251782579
261.3	4.9707352176	3.5254273638
261.4	4.9715152896	3.5256782441
261.5	4.9722945982	3.5259340697
261.6	4.9730746693	3.5261884859
261.7	4.9738547399	3.5264446661
261.8	4.97463481	3.5267026071
261.9	4.9754156426	3.5269591408
262	4.9761957118	3.5272205954
262.1	4.9769757805	3.5274838005
262.2	4.9777558488	3.5277487528
262.3	4.9785366794	3.5280122943
262.4	4.9793167467	3.5282807332
262.5	4.9800975764	3.5285477595
262.6	4.9808776427	3.5288196714
262.7	4.9816584714	3.529090169
262.8	4.9824385367	3.5293655405
262.9	4.9832193645	3.5296394959
263	4.9840001917	3.5299151763
263.1	4.9847802555	3.530195713
263.2	4.9855610817	3.5304748309
263.3	4.9863419075	3.5307556638
263.4	4.9871227327	3.5310382083
263.5	4.9879035575	3.5313224611
263.6	4.9886843817	3.5316084186
263.7	4.9894652054	3.5318960777
263.8	4.9902460286	3.532185435
263.9	4.9910268513	3.532476487
264	4.9918076735	3.5327692304
264.1	4.9925884952	3.533063662
264.2	4.9933700792	3.533356671
264.3	4.9941508999	3.5336544712
264.4	4.99493172	3.5339539494
264.5	4.9957125396	3.5342551022
264.6	4.9964933586	3.5345579265
264.7	4.9972749401	3.534859324
264.8	4.9980557581	3.5351654834
264.9	4.9988365755	3.5354733043
265	4.9996181554	3.5357796957
265.1	5.0003989718	3.5360908318
265.2	5.0011797877	3.5364036191
265.3	5.0019613659	3.5367149747
265.4	5.0027421807	3.5370310573
265.5	5.0035237579	3.5373457064
265.6	5.0043045716	3.537665071
265.7	5.0050853847	3.5379860704
265.8	5.0058669603	3.5383056337
265.9	5.0066477723	3.5386298952
266	5.0074293468	3.538952719
266.1	5.0082101577	3.5392802293
266.2	5.008991731	3.5396063003
266.3	5.0097725409	3.5399370463
266.4	5.0105533501	3.540269404
266.5	5.0113349218	3.5406003198
266.6	5.0121157299	3.5409358934
266.7	5.0128973005	3.5412700235
266.8	5.0136781075	3.5416087998
266.9	5.014458914	3.5419491713
267	5.0152404828	3.5422880968
267.1	5.0160212881	3.5426316514
267.2	5.0168020928	3.5429767913
267.3	5.0175836599	3.5433204828
267.4	5.0183644635	3.5436687861
267.5	5.0191452665	3.5440186649
267.6	5.0199260689	3.544370116
267.7	5.0207068708	3.5447231363
267.8	5.021488435	3.5450747041
267.9	5.0222692357	3.545430855
268	5.0230500357	3.5457885652
268.1	5.0238308352	3.5461478313
268.2	5.0246116341	3.5465086502
268.3	5.0253924324	3.5468710187
268.4	5.0261732302	3.5472349334
268.5	5.0269540273	3.5476003911
268.6	5.0277348238	3.5479673886
268.7	5.0285156197	3.5483359227
268.8	5.0292956521	3.5487089836
268.9	5.0300764468	3.5490805786
269	5.0308572409	3.5494537005
269.1	5.0316380344	3.549828346
269.2	5.0324180643	3.5502074956
269.3	5.0331988566	3.5505851763
269.4	5.0339788853	3.5509673498
269.5	5.0347596763	3.5513480528
269.6	5.0355397038	3.5517332372
269.7	5.0363197307	3.552119921
269.8	5.0371005198	3.5525051323
269.9	5.0378805455	3.5528948079
270	5.0386605705	3.5532859734
270.1	5.0394405948	3.5536786255
270.2	5.0402206186	3.5540727611
270.3	5.0410006417	3.554468377
270.4	5.0417806641	3.5548654701
270.5	5.042560686	3.555264037
270.6	5.0433399442	3.555667024
270.7	5.0441199648	3.5560685268
270.8	5.0448999847	3.5564714941
270.9	5.0456792411	3.5568788644
271	5.0464592597	3.5572847485
271.1	5.0472385148	3.5576950245
271.2	5.0480177692	3.5581067474
271.3	5.0487970229	3.558519914
271.4	5.049576276	3.5589345211
271.5	5.0503555285	3.5593505657
271.6	5.0511347803	3.5597680445
271.7	5.0519140314	3.5601869545
271.8	5.0526932819	3.5606072924
271.9	5.0534725318	3.5610290552
272	5.054251018	3.5614551546
272.1	5.0550302665	3.5618797553
272.2	5.0558087514	3.5623086815
272.3	5.0565872356	3.5627390151
272.4	5.0573657192	3.5631707532
272.5	5.0581442021	3.5636038924
272.6	5.0589226843	3.5640384298
272.7	5.0597011659	3.5644743622
272.8	5.0604796467	3.5649116865
272.9	5.061257364	3.5653532926
273	5.0620358435	3.565793389
273.1	5.0628135594	3.5662377561
273.2	5.0635920376	3.5666806123
273.3	5.0643697521	3.5671277281
273.4	5.0651474659	3.5675762124
273.5	5.0659251791	3.5680260622
273.6	5.0667021286	3.5684801501
273.7	5.0674798404	3.568932719
273.8	5.0682575515	3.5693866442
273.9	5.0690344989	3.569844791
274	5.0698114456	3.5703042831
274.1	5.0705891546	3.5707622537
274.2	5.0713661	3.5712244295
274.3	5.0721422817	3.5716908002
274.4	5.0729192256	3.5721556427
274.5	5.0736961689	3.5726218151
274.6	5.0744723484	3.573092166
274.7	5.0752492903	3.573560987
274.8	5.0760254684	3.5740339754
274.9	5.0768016459	3.5745082768
275	5.0775778226	3.5749838882
275.1	5.0783539986	3.5754608066
275.2	5.079129411	3.5759418659
275.3	5.0799055856	3.5764213867
275.4	5.0806809965	3.5769050376
275.5	5.0814564067	3.5773899785
275.6	5.0822318162	3.5778762066
275.7	5.0830072249	3.5783637187
275.8	5.0837826329	3.578852512
275.9	5.0845572773	3.5793454032
276	5.0853326838	3.5798367473
276.1	5.0861073267	3.5803321786
276.2	5.0868819688	3.5808288742
276.3	5.0876566102	3.5813268312
276.4	5.088430488	3.5818288543
276.5	5.0892051279	3.5823293228
276.6	5.0899790041	3.5828338467
276.7	5.0907536426	3.5833368148
276.8	5.0915275173	3.5838438275
276.9	5.0923006284	3.5843548746
277	5.0930745016	3.5848643596
277.1	5.0938483741	3.5853750776
277.2	5.0946214829	3.5858898139
277.3	5.095394591	3.5864057724
277.4	5.0961676983	3.5869229503
277.5	5.0969408048	3.5874413445
277.6	5.0977131476	3.5879637309
277.7	5.0984862527	3.5884845469
277.8	5.099258594	3.5890093443
277.9	5.1000309345	3.5895353416
278	5.1008032743	3.590062536
278.1	5.1015748504	3.590593691
278.2	5.1023471886	3.5911232685
278.3	5.1031187631	3.591656796
278.4	5.1038903369	3.5921915042
278.5	5.1046619099	3.5927273902
278.6	5.1054327191	3.5932672055
278.7	5.1062042906	3.5938054361
278.8	5.1069750983	3.5943475855
278.9	5.1077459052	3.5948908965
279	5.1085167113	3.5954353661
279.1	5.1092867537	3.5959837339
279.2	5.1100575583	3.59653051
279.3	5.1108275992	3.5970811737
279.4	5.1115976392	3.59763298
279.5	5.1123669155	3.5981886585
279.6	5.113136954	3.5987427389
279.7	5.1139062287	3.5993006812
279.8	5.1146755026	3.5998597498
279.9	5.1154447758	3.6004199421
280	5.1162132852	3.6009839757
280.1	5.1169825567	3.6015464044
280.2	5.1177510645	3.602112664
280.3	5.1185195714	3.6026800313
280.4	5.1192873147	3.6032512141
280.5	5.12005582	3.6038207859
280.6	5.1208235617	3.6043941629
280.7	5.1215913025	3.6049686317
280.8	5.1223590424	3.6055441893
280.9	5.1231260187	3.6061235319
281	5.1238929941	3.6067039531
281.1	5.1246599687	3.6072854502
281.2	5.1254269425	3.6078680205
281.3	5.1261939154	3.6084516611
281.4	5.1269601246	3.609039056
281.5	5.127726333	3.6096275111
281.6	5.1284917776	3.6102197054
281.7	5.1292579843	3.6108102701
281.8	5.1300234272	3.6114045639
281.9	5.1307888694	3.611999902
282	5.1315543106	3.612596282
282.1	5.1323189882	3.6131963707
282.2	5.1330836648	3.613797491
282.3	5.1338483407	3.6143996402
282.4	5.1346130156	3.6150028156
282.5	5.1353769269	3.6156096746
282.6	5.1361408372	3.6162175496
282.7	5.1369047468	3.616826438
282.8	5.1376686554	3.6174363371
282.9	5.1384318003	3.6180498948
283	5.1391949444	3.618664453
283.1	5.1399580876	3.6192800091
283.2	5.140720467	3.619899204
283.3	5.1414836085	3.6205167459
283.4	5.1422459862	3.6211379162
283.5	5.1430076001	3.6217627052
283.6	5.1437692131	3.6223884694
283.7	5.1445315882	3.623012575
283.8	5.1452924366	3.623642913
283.9	5.1460540471	3.6242715872
284	5.1468148938	3.6249038503
284.1	5.1475757395	3.6255370707
284.2	5.1483358215	3.6261738652
284.3	5.1490966656	3.6268089903
284.4	5.1498567458	3.6274476794
284.5	5.1506160623	3.6280899229
284.6	5.1513761408	3.6287304918
284.7	5.1521354555	3.629374605
284.8	5.1528947693	3.6300196481
284.9	5.1536533193	3.6306682208
285	5.1544118684	3.6313177136
285.1	5.1551704166	3.6319681237
285.2	5.155928964	3.6326194488
285.3	5.1566867475	3.633274279
285.4	5.1574445302	3.6339300143
285.5	5.1582023119	3.6345866521
285.6	5.1589593299	3.6352467756
285.7	5.1597163469	3.6359077918
285.8	5.1604733631	3.6365696984
285.9	5.1612296154	3.637235071
286	5.1619858668	3.6379013242
286.1	5.1627421173	3.6385684555
286.2	5.163497604	3.6392390334
286.3	5.1642530898	3.6399104797
286.4	5.1650085747	3.6405827919
286.5	5.1657632958	3.6412585314
286.6	5.1665180159	3.6419351271
286.7	5.1672727352	3.6426125766
286.8	5.1680274535	3.6432908773
286.9	5.168781408	3.6439725813
287	5.1695345987	3.6446576789
287.1	5.1702885514	3.6453410614
287.2	5.1710417402	3.646027828
287.3	5.1717941652	3.646717969
287.4	5.1725473522	3.64740639
287.5	5.1732997754	3.6480981759
287.6	5.1740514347	3.6487933172
287.7	5.174803856	3.6494867337
287.8	5.1755555134	3.6501834959
287.9	5.176306407	3.6508835945
288	5.1770580627	3.6515819635
288.1	5.1778089544	3.6522836593
288.2	5.1785590823	3.6529886723
288.3	5.1793092093	3.6536944722
288.4	5.1800593353	3.6544010564
288.5	5.1808094604	3.6551084228
288.6	5.1815588217	3.6558190827
288.7	5.182307419	3.6565330268
288.8	5.1830567784	3.6572452274
288.9	5.1838053739	3.6579607027
289	5.1845532055	3.6586794432
289.1	5.1853017992	3.6593964358
289.2	5.1860496289	3.6601166842
289.3	5.1867966948	3.6608401791
289.4	5.1875437597	3.6615644162
289.5	5.1882908237	3.6622893934
289.6	5.1890378868	3.6630151084
289.7	5.1897841859	3.6637440464
289.8	5.1905297212	3.664476198
289.9	5.1912752555	3.6652090711
290	5.1920207889	3.6659426634
290.1	5.1927663214	3.6666769728
290.2	5.1935110899	3.6674144725
290.3	5.1942558575	3.66815268
290.4	5.1949998612	3.6688940639
290.5	5.1957438639	3.6696361464
290.6	5.1964878657	3.6703789253
290.7	5.1972311036	3.6711248621
290.8	5.1979735776	3.6718739475
290.9	5.1987168136	3.6726212543
291	5.1994592856	3.6733717005
291.1	5.2002009938	3.6741252768
291.2	5.200943464	3.6748770705
291.3	5.2016844073	3.6756344345
291.4	5.2024261125	3.6763900116
291.5	5.2031670539	3.6771486959
291.6	5.2039072314	3.6779104782
291.7	5.2046474079	3.6786729093
291.8	5.2053875834	3.6794359871
291.9	5.206126995	3.6802021446
292	5.2068664056	3.6809689399
292.1	5.2076058153	3.6817363708
292.2	5.208344461	3.6825068631
292.3	5.2090831058	3.6832779822
292.4	5.2098209866	3.6840521491
292.5	5.2105588665	3.6848269338
292.6	5.2112959825	3.6856047527
292.7	5.2120330974	3.6863831804
292.8	5.2127702114	3.6871622151
292.9	5.2135065615	3.6879442658
293	5.2142429106	3.6887269145
293.1	5.2149784957	3.6895125658
293.2	5.2157140799	3.6902988063
293.3	5.2164489001	3.6910880358
293.4	5.2171837194	3.6918778457
293.5	5.2179185376	3.692668234
293.6	5.218652592	3.6934615934
293.7	5.2193866453	3.6942555225
293.8	5.2201199347	3.6950524092
293.9	5.2208532231	3.6958498569
294	5.2215857476	3.6966502487
294.1	5.2223182711	3.6974511928
294.2	5.2230507935	3.6982526873
294.3	5.2237825521	3.6990571082
294.4	5.2245135467	3.6998644464
294.5	5.2252445403	3.7006723197
294.6	5.2259755329	3.701480726
294.7	5.2267057615	3.7022920321
294.8	5.2274359892	3.7031038627
294.9	5.2281662158	3.7039162158
295	5.2288956785	3.7047314511
295.1	5.2296243772	3.7055495595
295.2	5.230353075	3.7063681754
295.3	5.2310817717	3.7071872968
295.4	5.2318097045	3.7080092738
295.5	5.2325368733	3.7088340975
295.6	5.2332640411	3.7096594117
295.7	5.2339912079	3.7104852145
295.8	5.2347176108	3.7113138466
295.9	5.2354440126	3.7121429588
296	5.2361704134	3.7129725494
296.1	5.2368952873	3.7138072874
296.2	5.2376209231	3.7146401576
296.3	5.238345795	3.7154758266
296.4	5.2390699029	3.7163142856
296.5	5.2397940098	3.7171531997
296.6	5.2405181157	3.7179925671
296.7	5.2412414576	3.7188347073
296.8	5.2419640355	3.7196796114
296.9	5.2426866124	3.720524954
297	5.2434091883	3.7213707333
297.1	5.2441310003	3.7222192595
297.2	5.2448520482	3.7230705237
297.3	5.2455738581	3.7239199028
297.4	5.246294141	3.7247743165
297.5	5.2470144229	3.7256291441
297.6	5.2477347038	3.7264843838
297.7	5.2484542207	3.7273423316
297.8	5.2491737366	3.7282006835
297.9	5.2498924885	3.7290617305
298	5.2506112394	3.7299231736
298.1	5.2513292263	3.7307872992
298.2	5.2520472122	3.7316518125
298.3	5.252764434	3.7325189956
298.4	5.2534816549	3.7333865584
298.5	5.2541981117	3.7342567782
298.6	5.2549145676	3.7351273698
298.7	5.2556302594	3.7360006056
298.8	5.2563459502	3.7368742052
298.9	5.257060877	3.7377504364
299	5.2577758028	3.7386270235
299.1	5.2584899645	3.7395062294
299.2	5.2592041253	3.7403857833
299.3	5.259917522	3.7412679435
299.4	5.2606309177	3.7421504437
299.5	5.2613435494	3.7430355376
299.6	5.2620554172	3.7439232166
299.7	5.2627680468	3.744808971
299.8	5.2634791494	3.7456995508
299.9	5.2641902511	3.7465904488
300	5.2649013516	3.7474816632
